NodeID,X,Y,Z
2266,95.81421054837521,-33.91666666666669,26.5
2267,3.9443111837462466,-29.068370941885775,26.5
2268,95.96418206292495,-24.138797825225474,26.5
2269,3.8281831081206725,-38.65330942539666,26.5
2270,7.758006452900744,-21.964810102811175,26.5
2271,92.2965946461001,-41.167737406488456,26.5
2272,86.88294278862702,-41.41878676495276,26.5
2273,84.25716506144285,-36.92469287313603,26.5
2274,79.00579567846418,-36.86314835642771,26.5
2275,81.68410990978512,-32.35385870027061,26.5
2276,76.43275031461982,-32.283720143386915,26.5
2277,79.12596167416362,-27.77821633699776,26.5
2278,86.81233264546991,-32.36087396137957,26.5
2279,73.75134534627662,-36.80041252741004,26.5
2280,71.17728617360093,-32.21790660545645,26.5
2281,68.49155781197972,-36.773349517090146,26.5
2282,65.91752532107589,-32.18585117075762,26.5
2283,68.5723933509582,-27.46476201070137,26.5
2284,63.33536439197295,-27.476288099599103,26.5
2285,60.65511498438478,-32.10680306905189,26.5
2286,58.05270041637836,-27.29181355523613,26.5
2287,55.388968275977085,-32.053258521415806,26.5
2288,57.950270721176715,-36.69769026819253,26.5
2289,52.744751233632016,-27.232576176390506,26.5
2290,50.118236668166226,-31.99159992542162,26.5
2291,47.4683933286031,-27.1621408273126,26.5
2292,44.85267578603359,-31.86628417229093,26.5
2293,42.23075918513884,-27.12808151159044,26.5
2294,39.62982970277282,-31.89395791727881,26.5
2295,37.0077940451167,-27.167142006734764,26.5
2296,34.419774439236996,-31.874259392040997,26.5
2297,42.190429746838525,-36.488112306423524,26.5
2298,31.749029610601482,-27.055657209928736,26.5
2299,29.16045213229562,-31.75517805470775,26.5
2300,26.4505591278556,-26.99584636432963,26.5
2301,23.820385529703472,-31.62541179301843,26.5
2302,21.243289999464878,-27.04794319424836,26.5
2303,18.55724719248085,-31.559279050700486,26.5
2304,15.912674009688432,-26.762222809190973,26.5
2305,13.368816921942642,-31.467284585976564,26.5
2306,10.932340292948023,-26.633685194564386,26.5
2307,15.896282403105733,-36.15525174774824,26.5
2308,11.022920426878699,-36.356946800100715,26.5
2309,60.631239663471774,-22.321475289284457,26.5
2310,26.46932554238567,-36.372512197316944,26.5
2311,34.31116750954941,-22.182250481588696,26.5
2312,50.05561184000426,-22.07871924645864,26.5
2313,23.764515474626723,-22.030097781973147,26.5
2314,18.466551508254135,-41.096773588572276,26.5
2315,89.15275016427762,-36.73200297378315,26.5
2316,13.232682317963588,-21.890303934699226,26.5
2317,84.32996511126836,-28.16170654537558,26.5
2318,89.58635819236116,-28.469928338665103,26.5
2319,82.13966375555103,-23.022805112572748,26.5
2320,76.48058904186877,-22.430974199568805,26.5
2321,71.07766582392925,-41.39015481554961,26.5
2322,21.151023007507582,-36.33694721665556,26.5
2323,29.079557442044848,-41.253319665589565,26.5
2324,31.76806491645491,-36.584525857873594,26.5
2325,63.216016865745196,-36.78852703517774,26.5
2326,60.53618332746349,-41.39139952902831,26.5
2327,47.43609320772149,-36.68098287170769,26.5
2328,39.47368421052634,-41.44197155902927,26.5
2329,44.7648004902755,-41.332830744552936,26.5
2330,52.69054556542271,-36.77073304640252,26.5
2331,76.34202935899071,-41.415842923602604,26.5
2332,73.81895577909222,-27.376540930852826,26.5
2333,65.87378314902766,-22.224365281431766,26.5
2334,39.546720303968485,-22.07164468423801,26.5
2335,95.00694096136989,-28.84933004016827,26.5
2336,3.86403556319367,-33.898057838991534,26.5
2337,55.26277534450029,-41.40331667717627,26.5
2338,8.427140785715958,-31.50000000000003,26.5
2339,37.05213725607437,-36.76608637709873,26.5
2340,91.78711626115928,-21.374346244498717,26.5
2341,7.903560975133717,-41.17344696419976,26.5
2342,96.27498283634421,-38.59341980035617,26.5
2343,3.7154824064532663,-24.425509939570826,26.5
2344,91.5733412557999,-32.59403392662189,26.5
2345,96.41415284332054,-20.45579720312151,26.5
2346,3.3989803955982456,-42.59868461125262,26.5
2347,96.59432209706623,-42.57740733200255,26.5
2348,3.3473293508181707,-20.444730675143067,26.5
2349,6.955456224352848,-26.718475235766437,26.5
2350,91.86456270266109,-25.618257571711915,26.5
2351,6.98457830157914,-36.33333333333336,26.5
2352,93.11317427771196,-36.41910100372858,26.5
2353,87.18173361864945,-25.089653578679595,26.5
2354,60.526315789473685,-13.306014867784725,22.806014867784725
2355,86.84392174166183,-13.071023385915193,22.571023385915193
2356,50.00720635803578,-13.438361392855946,22.938361392855946
2357,71.05263157894731,-13.306014867784732,22.806014867784732
2358,39.48780867227643,-13.245654693991893,22.745654693991895
2359,18.41384627354318,-13.438361392855942,22.938361392855942
2360,7.89473684210526,-13.776987180548451,23.27698718054845
2361,28.93324395930256,-13.245654693991895,22.745654693991895
2362,76.31833254358978,-13.191263768196272,22.691263768196272
2363,92.1052631578947,-13.776987180548442,23.276987180548442
2364,55.264015794503,-13.165628934277521,22.66562893427752
2365,13.157281951294843,-13.116320141403195,22.616320141403197
2366,34.210526315789494,-13.248551564663964,22.748551564663963
2367,65.78947368421049,-13.268671622594908,22.76867162259491
2368,81.58556973005281,-13.33704199390089,22.83704199390089
2369,44.763594851571185,-13.150994103288289,22.65099410328829
2370,23.657457780007796,-13.15099410328829,22.65099410328829
2371,96.53345921241122,-12.25099225115476,21.75099225115476
2372,3.466540787588772,-12.250992251154765,21.750992251154763
2373,3.0653278029342417,-14.826856793995333,24.326856793995333
2374,96.93467219706572,-14.82685679399531,24.32685679399531
2375,49.925827878791935,-9.5,14.438498003056006
2376,65.73149369776212,-9.5,14.937627336128145
2377,24.016362875938654,-9.5,14.694331671879745
2378,95.47428081585295,-9.5,-0.1488202840840529
2379,76.24309711297946,-9.5,-14.28557985809529
2380,39.47368421052635,-9.5,-14.44197155902927
2381,60.69834003125969,-9.5,-14.81228864993637
2382,18.501401491155903,-9.5,-14.222219207143524
2383,4.69862397371328,-9.5,-0.028545064610607795
2384,81.47226936936411,-9.5,14.899243625570996
2385,34.34658354210232,-9.5,14.82383554851404
2386,49.72810529119588,-9.5,-14.764942200746674
2387,28.383810784191144,-9.5,-14.009369635709952
2388,13.03126006012089,-9.5,14.674579554225005
2389,87.03938942042811,-9.5,-14.656001772385011
2390,95.78546078328878,-9.5,10.761988761004083
2391,4.571197995102233,-9.5,-10.629213742069016
2392,5.258514036270398,-9.5,10.903214403590257
2393,94.9198567461785,-9.5,-10.55296036050905
2394,4.662947438024229,-9.5,-5.398646712520023
2395,9.346404460169357,-9.5,-2.7335524320585805
2396,9.383939582097465,-9.5,2.642894037866647
2397,13.993146291924834,-9.5,-0.06694635163906781
2398,13.980429859256732,-9.5,-5.415761235945254
2399,18.593598522410215,-9.5,-2.749750967752014
2400,18.617490503657898,-9.5,2.5693444568931696
2401,23.199616771108346,-9.5,-0.11534945901400562
2402,23.1799917221513,-9.5,-5.4143486841648105
2403,27.76003553050318,-9.5,-2.8487891992343464
2404,27.79060760895536,-9.5,2.4940014084138014
2405,32.35197562552063,-9.5,-0.17354771291881477
2406,32.3335682006206,-9.5,-5.438412356993979
2407,36.91083492272599,-9.5,-2.817619132815988
2408,36.93438891810166,-9.5,2.451939126144513
2409,41.48659322249675,-9.5,-0.2017917407253904
2410,41.511334109135504,-9.5,5.06628747487837
2411,46.060400444012004,-9.5,2.411152266042272
2412,46.03646493324773,-9.5,-2.855204836488923
2413,50.608554952727715,-9.5,-0.24285459143206722
2414,50.681668633588956,-9.5,4.937083038812402
2415,55.18825485397208,-9.5,2.3543819411918534
2416,55.15737846342404,-9.5,-2.898368088306462
2417,59.72874317880406,-9.5,-0.2875097884598503
2418,59.75298466475662,-9.5,4.977119013414221
2419,64.29930551100654,-9.5,2.3256566490747588
2420,64.27488562832507,-9.5,-2.938978829375664
2421,68.84807480202984,-9.5,-0.32640280003911215
2422,68.82211642962233,-9.5,-5.593154659600401
2423,73.39866620006978,-9.5,-2.9884055577487203
2424,73.42517784816596,-9.5,2.2913529467444
2425,77.9876496542808,-9.5,-0.37884669086637146
2426,78.01102271207336,-9.5,4.913891481760796
2427,82.58743919651342,-9.5,2.2491502506072045
2428,82.56123332635619,-9.5,-3.0608781648340937
2429,73.44744366382622,-9.5,7.5654374934501245
2430,87.17035972607205,-9.5,-0.4267859723038008
2431,87.13913405532034,-9.5,4.897763555235576
2432,87.1692142185454,-9.5,-6.123831820758241
2433,82.20037036095523,-9.5,-8.39044450654442
2434,36.933757652019366,-9.5,7.441015852344435
2435,41.8814133260143,-9.5,10.370078801082784
2436,63.99408053294957,-9.5,-7.794596014161385
2437,67.72634452269688,-9.5,-10.45499935940851
2438,64.17592836699501,-9.5,7.338590648579057
2439,59.75036874736456,-9.5,10.050619572747621
2440,36.89298266166196,-9.5,-9.003258134171215
2441,78.54232026269682,-9.5,10.567895193030663
2442,73.57811231435534,-9.5,12.88827832347477
2443,4.795060571758154,-9.5,5.397032990027455
2444,9.749094776776431,-9.5,7.637252153380997
2445,95.57802806415611,-9.5,5.207681131919582
2446,95.5393695550692,-9.5,-5.2732704012829785
2447,9.333763346289812,-9.5,-8.066085514915365
2448,14.01112719132815,-9.5,-10.748930965957687
2449,8.743138473654797,-9.5,-13.944506332012331
2450,14.057261806756388,-9.5,5.238091873839339
2451,18.615140988614783,-9.5,7.869705154438556
2452,18.58564043395781,-9.5,-8.04924855521547
2453,23.338869445468383,-9.5,-10.96270870383497
2454,27.69816171503837,-9.5,-8.47040432608399
2455,77.9670129164363,-9.5,-5.595396476690588
2456,23.15821810313351,-9.5,5.074718260322033
2457,27.47915341428064,-9.5,7.326708357049418
2458,32.27884977527497,-9.5,4.9226765046260095
2459,41.46459559718164,-9.5,-5.468202349672861
2460,46.364485175176014,-9.5,-7.628816572125402
2461,46.405476325328976,-9.5,7.3336580301169345
2462,50.61909597008698,-9.5,-5.454476775246857
2463,55.16680917225023,-9.5,-8.073219873625522
2464,55.25868203840926,-9.5,7.498454348819639
2465,55.2768823217381,-9.5,13.535419468221033
2466,34.21052631578949,-9.5,-14.441971559029255
2467,29.149711683321474,-9.5,14.826111609839383
2468,44.62938960340908,-9.5,-14.854409526327267
2469,55.19683425172059,-9.5,-13.678070849306941
2470,59.62702898866755,-9.5,-5.402796105876398
2471,82.83723948333162,-9.5,7.343114376527634
2472,87.19852110881399,-9.5,10.221650662654607
2473,68.84738844967067,-9.5,4.897512986790073
2474,18.55363777379631,-9.5,13.575013160253487
2475,81.79705612213026,-9.5,-13.765909605447582
2476,73.43467559648633,-9.5,-9.134391507052676
2477,68.45366643075526,-9.5,10.58246535969757
2478,44.68366417607141,-9.5,14.845299504234534
2479,8.097555027213112,-9.5,15.040105155956782
2480,91.8843087152633,-9.5,-14.569539665961152
2481,65.7017798884687,-9.5,-14.85798019210673
2482,91.7583811397362,-9.5,14.074927125035211
2483,89.72433455684542,-9.5,-10.603346863364571
2484,39.485535003654086,-9.5,14.953930986538984
2485,31.957086861527564,-9.5,10.352468625670808
2486,60.779243672946066,-9.5,14.743478793759163
2487,42.698926383431115,-9.5,-10.513473244391196
2488,86.43802789766434,-9.5,14.809458052484413
2489,50.9506660086536,-9.5,9.774854048547102
2490,71.0669801877965,-9.5,-14.53583662812354
2491,32.12522652921548,-9.5,-10.179267908490658
2492,91.36289105717982,-9.5,-2.7891260286512747
2493,91.30432893546966,-9.5,2.383937184263523
2494,22.90396374335838,-9.5,9.839486471300125
2495,14.27709736590862,-9.5,10.0286170161427
2496,91.46064234779749,-9.5,7.924658070018765
2497,78.32844242179752,-9.5,-10.234344390766111
2498,59.394256016888036,-9.5,-10.139322798421908
2499,51.000210694543554,-9.5,-10.021528761400376
2500,13.521033881195738,-9.5,-15.321695125640701
2501,77.24485617875692,-9.5,15.271083428415286
2502,23.56584626086837,-9.5,-15.487945882296088
2503,69.97370712015348,-9.5,15.281674203860097
2504,3.884924175552221,-9.5,15.14246181574509
2505,96.05838987853413,-9.5,-15.015600959027026
2506,3.9585168293793283,-9.5,-14.99920941395856
2507,96.19950496202287,-9.5,15.152416136924678
2508,46.76940954297204,-9.5,11.352477677407471
2509,37.05418055668382,-9.5,11.684372065402542
2510,26.917288770349636,-9.5,11.417746802797016
2511,85.61626310467612,-9.5,-10.742835113105922
2512,63.69041802003129,-9.5,11.480777604408996
2513,91.7237843016367,-9.5,-6.999275902134126
2514,47.1919641929084,-9.5,-11.637699085945727
2515,10.08270425325789,-9.5,11.656753656659149
2516,83.41881388079749,-9.5,11.39197657821201
2517,63.107610976525656,-9.5,-11.753098828735304
2518,60.526315789473685,-13.193985132215275,-22.693985132215275
2519,86.84392174166183,-13.428976614084807,-22.928976614084807
2520,50.00720635803578,-13.061638607144054,-22.561638607144054
2521,71.05263157894731,-13.193985132215268,-22.693985132215268
2522,18.428258989614697,-13.438361392855942,-22.938361392855942
2523,39.48780867227643,-13.254345306008107,-22.754345306008105
2524,7.894736842105258,-12.723012819451549,-22.22301281945155
2525,28.947368421052637,-13.306014867784725,-22.806014867784725
2526,76.31833254358978,-13.308736231803728,-22.808736231803728
2527,92.1052631578947,-12.723012819451558,-22.223012819451558
2528,55.264015794503,-13.334371065722479,-22.83437106572248
2529,23.685068426081948,-13.165628934277521,-22.66562893427752
2530,34.212880392747834,-13.260060028965471,-22.760060028965473
2531,65.78947368421049,-13.231328377405092,-22.73132837740509
2532,81.58556973005281,-13.16295800609911,-22.66295800609911
2533,44.763594851571185,-13.349005896711711,-22.84900589671171
2534,13.159095796514729,-13.193562368717915,-22.693562368717913
2535,3.4665407875887713,-14.249007748845235,-23.749007748845237
2536,96.53345921241122,-14.24900774884524,-23.74900774884524
2537,3.065327802934242,-11.673143206004669,-21.173143206004667
2538,96.93467219706572,-11.67314320600469,-21.17314320600469
2539,50.01491156604024,-21.614082269842875,-26.5
2540,65.79439499715109,-21.613703260242158,-26.5
2541,81.58579035790603,-21.558658157771717,-26.5
2542,18.47728367856013,-41.018894498371196,-26.5
2543,34.342290200573345,-21.688127381835653,-26.5
2544,55.337293814837174,-40.87479563046547,-26.5
2545,71.12475411934204,-40.91633371099436,-26.5
2546,44.78323266295322,-41.04760589448583,-26.5
2547,86.85262907472945,-41.994457372061476,-26.5
2548,13.247820410088043,-21.93984262195525,-26.5
2549,23.69634586911566,-21.787545077423044,-26.5
2550,29.047538989248153,-40.844308368367926,-26.5
2551,95.81421054837521,-29.083333333333307,-26.5
2552,3.9443111837462466,-33.931629058114225,-26.5
2553,95.96418206292495,-38.86120217477455,-26.5
2554,3.828183108120671,-24.346690574603343,-26.5
2555,7.758006452900744,-41.03518989718883,-26.5
2556,92.2965946461001,-21.83226259351154,-26.5
2557,86.88294278862702,-21.581213235047237,-26.5
2558,84.25716506144285,-26.07530712686397,-26.5
2559,79.00579567846418,-26.136851643572292,-26.5
2560,81.68410990978512,-30.646141299729397,-26.5
2561,76.43275031461982,-30.716279856613085,-26.5
2562,79.12596167416362,-35.22178366300224,-26.5
2563,86.81233264546991,-30.639126038620454,-26.5
2564,73.75134534627662,-26.19958747258996,-26.5
2565,71.17728617360093,-30.782093394543548,-26.5
2566,68.49155781197972,-26.226650482909854,-26.5
2567,65.91752532107589,-30.814148829242377,-26.5
2568,68.5723933509582,-35.53523798929863,-26.5
2569,63.33536439197295,-35.5237119004009,-26.5
2570,60.65511498438478,-30.893196930948108,-26.5
2571,58.05270041637836,-35.70818644476387,-26.5
2572,55.388968275977085,-30.946741478584194,-26.5
2573,57.950270721176715,-26.30230973180747,-26.5
2574,52.744751233632016,-35.76742382360949,-26.5
2575,50.118236668166226,-31.00840007457838,-26.5
2576,47.4683933286031,-35.8378591726874,-26.5
2577,44.85267578603359,-31.13371582770907,-26.5
2578,42.23075918513884,-35.87191848840956,-26.5
2579,39.62982970277282,-31.10604208272119,-26.5
2580,37.0077940451167,-35.832857993265236,-26.5
2581,34.419774439236996,-31.125740607959003,-26.5
2582,42.190429746838525,-26.511887693576476,-26.5
2583,31.749029610601482,-35.94434279007126,-26.5
2584,29.16045213229562,-31.24482194529225,-26.5
2585,26.4505591278556,-36.00415363567037,-26.5
2586,23.820385529703472,-31.37458820698157,-26.5
2587,21.243289999464878,-35.95205680575164,-26.5
2588,18.55724719248085,-31.440720949299514,-26.5
2589,15.912674009688432,-36.23777719080903,-26.5
2590,13.368816921942642,-31.532715414023436,-26.5
2591,10.932340292948023,-36.366314805435614,-26.5
2592,15.896282403105733,-26.84474825225176,-26.5
2593,11.022920426878699,-26.64305319989929,-26.5
2594,60.631239663471774,-40.67852471071554,-26.5
2595,26.46932554238567,-26.627487802683056,-26.5
2596,34.31116750954941,-40.817749518411304,-26.5
2597,50.05561184000426,-40.92128075354136,-26.5
2598,23.764515474626723,-40.96990221802685,-26.5
2599,18.466551508254135,-21.903226411427728,-26.5
2600,89.15275016427763,-26.26799702621686,-26.5
2601,13.232682317963588,-41.109696065300774,-26.5
2602,84.32996511126836,-34.83829345462442,-26.5
2603,89.58635819236116,-34.530071661334915,-26.5
2604,82.13966375555104,-39.97719488742725,-26.5
2605,76.48058904186877,-40.56902580043119,-26.5
2606,71.07766582392925,-21.609845184450396,-26.5
2607,21.151023007507582,-26.663052783344444,-26.5
2608,29.079557442044848,-21.746680334410435,-26.5
2609,31.76806491645491,-26.415474142126406,-26.5
2610,63.216016865745196,-26.21147296482226,-26.5
2611,60.53618332746349,-21.608600470971687,-26.5
2612,47.43609320772149,-26.31901712829231,-26.5
2613,39.47368421052634,-21.55802844097073,-26.5
2614,44.7648004902755,-21.667169255447064,-26.5
2615,52.69054556542271,-26.22926695359748,-26.5
2616,76.34202935899071,-21.584157076397396,-26.5
2617,73.81895577909222,-35.623459069147174,-26.5
2618,65.87378314902766,-40.775634718568234,-26.5
2619,39.546720303968485,-40.92835531576199,-26.5
2620,95.0069409613699,-34.15066995983176,-26.5
2621,3.86403556319367,-29.101942161008466,-26.5
2622,55.26277534450029,-21.59668332282373,-26.5
2623,8.427140785715958,-31.49999999999997,-26.5
2624,37.05213725607437,-26.23391362290127,-26.5
2625,91.78711626115924,-41.625653755501304,-26.5
2626,7.903560975133717,-21.826553035800238,-26.5
2627,96.27498283634421,-24.406580199643827,-26.5
2628,3.7154824064532663,-38.57449006042917,-26.5
2629,91.57334125579992,-30.405966073378153,-26.5
2630,3.3989803955982456,-20.40131538874738,-26.5
2631,96.4141528433206,-42.544202796878565,-26.5
2632,96.59432209706623,-20.422592667997453,-26.5
2633,3.3473293508181707,-42.55526932485694,-26.5
2634,6.955456224352848,-36.281524764233566,-26.5
2635,91.86456270266109,-37.3817424282881,-26.5
2636,6.98457830157914,-26.666666666666636,-26.5
2637,93.11317427771196,-26.580898996271422,-26.5
2638,87.18173361864949,-37.9103464213204,-26.5
2639,92.1052631578947,-46.0,-29.5
2640,96.92982456140348,-46.0,-29.5
2641,86.84210526315779,-46.0,-29.5
2642,55.26315789473685,-46.0,-29.5
2643,60.526315789473685,-46.0,-29.5
2644,44.736842105263186,-46.0,-29.5
2645,50.00000000000002,-46.0,-29.5
2646,65.7894736842105,-46.0,-29.499999999999996
2647,71.05263157894733,-46.0,-29.5
2648,76.31578947368413,-46.0,-29.5
2649,81.57894736842098,-46.0,-29.5
2650,39.47368421052635,-46.0,-29.5
2651,13.1578947368421,-46.0,-29.5
2652,18.421052631578938,-46.0,-29.5
2653,23.684210526315788,-46.0,-29.5
2654,7.894736842105261,-46.0,-29.5
2655,3.07017543859649,-46.0,-29.5
2656,28.947368421052637,-46.0,-29.5
2657,34.21052631578951,-46.0,-29.5
2658,49.999997442024,-8.558028070034545,-32.5
2659,65.78979114271793,-41.4418678784271,-32.5
2660,23.74323786788628,-41.28085338344354,-32.5
2661,76.31366564598378,-8.561318516420783,-32.5
2662,39.47369854888082,-41.4419679236808,-32.5
2663,28.94736842105264,-8.558028440970737,-32.5
2664,81.51674919265582,-41.28394188319712,-32.5
2665,4.668162560017921,-22.32344838551815,-32.5
2666,95.21508206876476,-22.32377586365551,-32.5
2667,39.47360236128236,-8.557981185287687,-32.5
2668,60.52630937711889,-8.558031557769603,-32.5
2669,55.263017324451155,-41.44191312190802,-32.5
2670,18.41976599345213,-8.557297302245615,-32.5
2671,13.0480290811476,-41.139306981210204,-32.5
2672,95.00915192951382,-32.14358198321354,-32.5
2673,86.79401709867405,-8.545836072318508,-32.5
2674,4.961708339079795,-32.303892612024136,-32.5
2675,8.003938741889732,-8.436653822218062,-32.5
2676,95.23136327221172,-12.369386403481144,-32.5
2677,92.10526315789468,-41.441971559029255,-32.5
2678,13.156449935679866,-8.55719428463079,-32.5
2679,15.73724682870362,-13.142527459880455,-32.5
2680,21.040744118322415,-13.11948139410994,-32.5
2681,18.406868338158816,-17.67570700877607,-32.5
2682,23.67677815651536,-17.67279304701168,-32.5
2683,21.043351830534796,-22.228448940670454,-32.5
2684,26.306315633000736,-22.229998732472467,-32.5
2685,23.67352950345104,-26.785318934966096,-32.5
2686,28.93567063868079,-26.787697404717207,-32.5
2687,31.568553343906096,-22.231823937704952,-32.5
2688,34.19807056053152,-26.483092175877516,-32.5
2689,36.831001990012794,-22.18265745594473,-32.5
2690,39.522599465427874,-26.930383230865537,-32.5
2691,42.10403986665658,-22.2502922337896,-32.5
2692,44.931908518269566,-26.706509067973446,-32.5
2693,47.393068358764765,-22.225382529907037,-32.5
2694,50.02713182278323,-26.779800222965527,-32.5
2695,52.61956311585625,-22.239597632726994,-32.5
2696,55.25612813895882,-26.795779788681465,-32.5
2697,57.8854967037548,-22.239404596376573,-32.5
2698,60.513998681102265,-26.79977108637964,-32.5
2699,63.14901635983378,-22.241934180615687,-32.5
2700,65.77624379765123,-26.802171892686196,-32.5
2701,68.40925250985947,-22.245866007101128,-32.5
2702,71.03854412307015,-26.8044406563223,-32.5
2703,73.67152285152667,-22.248317508944076,-32.5
2704,76.30084883298193,-26.805944165487176,-32.5
2705,78.93356420975987,-22.250698318780955,-32.5
2706,81.56240842990283,-26.807444026903887,-32.5
2707,18.412422106142554,-26.782962014029046,-32.5
2708,31.65205449191959,-31.24720612273992,-32.5
2709,47.59403833273768,-30.630945467871324,-32.5
2710,73.66806810353437,-31.36280147624512,-32.5
2711,84.1940136522912,-22.252795986998958,-32.5
2712,71.04279042529805,-17.68769900982806,-32.5
2713,81.56597102066851,-17.696516105029552,-32.5
2714,55.257914360254375,-17.677646618896517,-32.5
2715,44.73734530436339,-17.677715642607122,-32.5
2716,34.20269047025471,-17.66690575887335,-32.5
2717,86.82177843425427,-26.808694830575035,-32.5
2718,21.0411231468332,-31.340137790395893,-32.5
2719,15.840543045667483,-31.303288725353315,-32.5
2720,63.14307417816414,-31.20365351329015,-32.5
2721,84.19101429359323,-31.36225142931321,-32.5
2722,86.82599537152441,-17.698970673581158,-32.5
2723,13.156652961746202,-17.668274019641043,-32.5
2724,13.163177989933653,-26.77594335449173,-32.5
2725,18.42741605182554,-35.731061252412424,-32.5
2726,89.45000915394544,-31.363658318255155,-32.5
2727,86.78773071181688,-35.683800163257736,-32.5
2728,10.672959479619859,-31.560230397878172,-32.5
2729,23.851852662303607,-35.71071206557354,-32.5
2730,81.38634246581563,-35.71845179142993,-32.5
2731,92.07134599805015,-26.951774266042616,-32.5
2732,7.916243449134889,-27.034783044327533,-32.5
2733,8.670220687264385,-36.5116869737843,-32.5
2734,84.19356211407279,-13.134209218961914,-32.5
2735,89.4955759988239,-12.976100572431307,-32.5
2736,92.11290116512319,-17.457922570107115,-32.5
2737,78.9384478500151,-13.13452666028482,-32.5
2738,10.47987390159655,-22.24715558444032,-32.5
2739,7.800410603925482,-17.59583221396977,-32.5
2740,10.47537313170494,-13.054132477004892,-32.5
2741,26.309953724492818,-13.117146198854513,-32.5
2742,15.777057854685426,-22.229748487008116,-32.5
2743,89.54018611500132,-22.248989031826735,-32.5
2744,81.56626457426461,-8.562648411331011,-32.5
2745,73.67345819268009,-13.117000593118249,-32.5
2746,86.84345175382273,-41.44274895577702,-32.5
2747,18.421052631578945,-41.44197155902927,-32.5
2748,76.10908087626305,-41.52953711570194,-32.5
2749,71.01850882018263,-41.45669139040518,-32.5
2750,68.42141424381902,-36.88406962702753,-32.5
2751,63.15756722687083,-37.03964827747211,-32.5
2752,73.44493980502725,-37.608198843874426,-32.5
2753,68.405200505337,-31.36134287684048,-32.5
2754,57.87952090772785,-31.19421413765246,-32.5
2755,60.52623041912827,-41.467858191992505,-32.5
2756,57.89297802557047,-37.046724821156864,-32.5
2757,52.62977277572281,-37.04614814684931,-32.5
2758,44.736842105263214,-41.441971559029284,-32.5
2759,42.10523407367379,-37.18989820387279,-32.5
2760,37.03625566214502,-37.04703385050326,-32.5
2761,39.56878916409086,-32.408686114435454,-32.5
2762,34.24294827732179,-41.46914646594315,-32.5
2763,31.845560411875432,-36.64253806686357,-32.5
2764,29.200924006550427,-41.49133197260901,-32.5
2765,44.7367461881492,-8.557973247517808,-32.5
2766,47.36670531525881,-13.117708823968414,-32.5
2767,52.62871855953446,-13.118032534800868,-32.5
2768,55.26267966837705,-8.558358715986436,-32.5
2769,57.89330490831142,-13.117029607121644,-32.5
2770,63.15788887936534,-13.116053500122227,-32.5
2771,60.52129098505694,-17.680326400375275,-32.5
2772,65.78775056484942,-8.560849202889564,-32.5
2773,34.20923672335806,-8.55840590349947,-32.5
2774,36.83759216669678,-13.115917891935588,-32.5
2775,52.628605397482886,-31.159882148444616,-32.5
2776,49.99372539289366,-17.679002823283447,-32.5
2777,23.681042218325263,-8.558658889363471,-32.5
2778,47.367172653337704,-37.13238495008125,-32.5
2779,49.999639749604626,-41.47693666772315,-32.5
2780,42.102658509254795,-13.11756150577159,-32.5
2781,28.939263831874356,-17.672839431285652,-32.5
2782,26.34768978894912,-30.988940971953674,-32.5
2783,78.90142138399797,-31.022828001308167,-32.5
2784,76.30429242499139,-17.689126365997623,-32.5
2785,39.469221384539836,-17.668508414820334,-32.5
2786,31.57208800484682,-13.117459142069364,-32.5
2787,71.04919446874769,-8.562434960598686,-32.5
2788,65.78254473508196,-17.684553424867644,-32.5
2789,68.41532276804699,-13.12829366072502,-32.5
2790,4.772862769020843,-12.54474740966446,-32.5
2791,7.809677955556428,-41.607863854569544,-32.5
2792,91.94212339802785,-8.32266159247694,-32.5
2793,95.65069872325775,-37.88529035241311,-32.5
2794,13.626432683415906,-35.757508294076175,-32.5
2795,4.149645465973798,-38.134759773660136,-32.5
2796,91.50137542772477,-35.58476393100611,-32.5
2797,96.43286854454215,-27.625000000000007,-32.5
2798,3.5565021858906434,-27.625000000000007,-32.5
2799,96.51186930121995,-17.280216967448755,-32.5
2800,3.3988311724763163,-17.280575429878912,-32.5
2801,27.50451493133568,-37.756988120089524,-32.5
2802,35.386135455161075,-33.370499485562746,-32.5
2803,43.269697926213205,-30.48757495892258,-32.5
2804,77.75904343391082,-37.81029028818837,-32.5
2805,3.855125768440767,-7.8516133544585,-32.5
2806,96.14487423155916,-42.14838664554145,-32.5
2807,96.15543793682937,-7.841023173736545,-32.5
2808,3.812288278247961,-42.19133149786512,-32.5
2809,20.779576724596144,-38.63970060005602,-32.5
2810,50.00172915349073,-34.08559452364614,-32.5
2811,55.24919130549955,-34.11130096352056,-32.5
2812,84.46932168688934,-38.66092829669275,-32.5
2813,60.518727791374545,-34.1209915705781,-32.5
2814,65.78329311182837,-34.1236209436566,-32.5
2815,71.05377472540476,-34.1320197967312,-32.5
2816,16.068270995305458,-38.66826849235807,-32.5
2817,44.801267158165416,-34.02982649525541,-32.5
2818,76.23106029244951,-34.21778421046948,-32.5
2819,28.43792698105663,-34.353076053411286,-32.5
2820,36.28338346123998,-29.921990525146313,-32.5
2821,89.06123000554544,-38.68403654377869,-32.5
2822,100.0,-11.874999999999993,27.88541666666666
2823,100.0,-11.875,-27.953366630131697
2824,100.0,-8.406436977314009,-24.515497402223588
2825,100.0,-8.407586177185955,24.503058568436842
2826,100.0,-7.820517063115741,28.632934743954483
